person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23.0,0,0,40695.0,0,3,8000.0,1,11.01,0.2,4.0,574,1,0
24.0,1,3,53594.0,0,0,10750.0,0,6.17,0.2,3.0,664,1,0
29.0,1,0,79075.0,10,0,10000.0,5,11.01,0.13,5.0,686,0,0
27.0,1,1,68104.0,8,0,3100.0,4,9.32,0.05,7.0,660,1,0
25.0,1,1,38656.0,2,3,10000.0,3,9.91,0.26,4.0,577,0,1
24.0,1,0,121782.0,3,0,21000.0,1,11.49,0.17,4.0,667,1,0
26.0,0,0,53824.0,2,3,7500.0,2,16.4,0.14,3.0,627,0,1
26.0,1,1,67315.0,4,0,9865.0,0,8.62,0.15,3.0,666,0,1
33.0,0,0,102229.0,15,0,8000.0,2,7.14,0.08,8.0,632,1,0
26.0,0,1,60013.0,1,3,11000.0,5,12.11,0.18,7.0,675,1,0
30.0,1,1,66896.0,4,0,15000.0,0,15.61,0.22,10.0,669,0,1
25.0,0,0,31128.0,4,3,3450.0,2,11.99,0.11,4.0,578,0,1
33.0,1,3,58822.0,13,3,3600.0,5,8.46,0.06,7.0,623,1,0
25.0,1,0,58540.0,6,3,8000.0,4,13.11,0.14,4.0,674,0,0
22.0,1,0,43924.0,0,3,5000.0,1,12.68,0.11,4.0,592,0,1
34.0,1,0,81304.0,12,3,13000.0,0,15.2,0.16,9.0,723,0,1
22.0,1,1,22793.0,0,3,6000.0,5,6.62,0.26,2.0,631,0,1
22.0,1,4,29694.0,0,2,6000.0,1,11.49,0.2,4.0,578,1,0
27.0,1,0,39404.0,6,3,4000.0,3,15.99,0.1,9.0,529,0,1
23.0,1,4,21949.0,3,3,1700.0,0,11.11,0.08,3.0,686,0,0
21.0,0,4,22563.0,0,3,1500.0,4,12.18,0.07,4.0,665,0,1
22.0,1,1,37358.0,0,3,10000.0,4,10.47,0.27,4.0,643,0,1
25.0,0,0,16395.0,4,2,3600.0,3,14.59,0.22,3.0,646,0,1
26.0,1,1,66018.0,0,3,13200.0,4,14.91,0.2,2.0,626,0,1
26.0,1,1,27792.0,3,3,2500.0,4,7.2,0.09,4.0,709,0,1
24.0,1,1,109209.0,0,0,3000.0,4,12.78,0.03,4.0,617,1,0
27.0,1,4,71999.0,5,3,10000.0,1,16.32,0.14,6.0,660,1,0
26.0,0,3,59836.0,5,3,12000.0,0,13.96,0.2,6.0,604,0,1
35.0,0,1,46636.0,9,3,9586.0,5,7.91,0.21,9.0,603,1,0
23.0,0,4,80808.0,1,0,7000.0,0,7.78,0.09,4.0,629,0,0
25.0,1,3,76016.0,4,3,20000.0,5,12.91,0.26,3.0,501,0,1
23.0,1,1,52338.0,0,3,10000.0,1,16.89,0.19,4.0,584,0,1
33.0,0,4,39651.0,11,3,4000.0,4,8.32,0.1,9.0,620,1,0
22.0,0,4,39556.0,3,0,8000.0,3,13.47,0.2,4.0,678,0,1
27.0,1,3,85063.0,9,0,3000.0,4,5.42,0.04,7.0,605,1,0
27.0,1,3,112280.0,4,0,16000.0,2,13.01,0.14,9.0,652,1,0
27.0,1,3,65971.0,2,3,6000.0,5,14.59,0.09,5.0,629,1,0
28.0,0,0,58666.0,5,3,4500.0,4,11.71,0.08,7.0,663,0,0
25.0,1,3,65854.0,6,3,8000.0,2,9.91,0.12,2.0,677,0,1
33.0,0,4,163114.0,13,2,17500.0,5,11.83,0.11,5.0,726,0,0
22.0,1,1,41283.0,0,3,6000.0,4,11.01,0.15,2.0,621,0,1
22.0,0,1,29487.0,4,3,4800.0,0,11.86,0.16,3.0,670,0,0
25.0,1,0,39561.0,2,3,8575.0,3,15.62,0.22,2.0,706,0,1
23.0,1,4,67555.0,0,3,5000.0,3,15.21,0.07,2.0,607,0,1
27.0,1,3,62851.0,5,0,13650.0,5,16.29,0.22,9.0,540,0,1
24.0,0,0,130690.0,3,0,9950.0,1,14.96,0.08,4.0,585,1,0
32.0,1,3,72979.0,13,0,8000.0,0,6.97,0.11,8.0,593,1,0
23.0,1,1,102877.0,3,2,15000.0,3,15.33,0.15,2.0,574,0,0
38.0,1,3,85086.0,12,0,20842.0,0,12.42,0.24,10.0,595,1,0
24.0,0,3,37003.0,0,3,10000.0,3,6.04,0.27,4.0,539,0,1
31.0,0,1,148537.0,9,3,7000.0,5,8.49,0.05,10.0,648,0,0
29.0,0,0,144929.0,8,0,14000.0,0,6.17,0.1,9.0,695,0,1
25.0,0,4,57336.0,2,3,15000.0,4,12.4,0.26,4.0,654,0,1
24.0,0,1,36769.0,3,3,6000.0,0,13.49,0.16,3.0,705,1,0
28.0,0,1,47337.0,7,3,3000.0,4,9.25,0.06,10.0,677,1,0
26.0,0,3,13998.0,3,3,3390.0,1,11.16,0.24,3.0,639,0,1
24.0,1,3,50305.0,1,3,4000.0,4,10.64,0.08,5.0,677,0,1
26.0,0,3,62131.0,2,0,13000.0,3,15.34,0.21,2.0,578,0,1
22.0,0,3,81546.0,0,3,4800.0,0,16.7,0.06,2.0,689,0,1
23.0,0,4,109240.0,1,3,17000.0,1,10.59,0.16,3.0,572,0,0
31.0,1,0,89040.0,7,0,16000.0,3,11.01,0.18,6.0,631,0,1
24.0,0,3,135648.0,3,0,3000.0,1,5.99,0.02,3.0,618,0,0
26.0,1,1,72904.0,4,0,12500.0,5,6.92,0.17,2.0,668,1,0
24.0,1,3,65674.0,0,0,11000.0,5,5.42,0.17,2.0,670,0,0
35.0,1,3,54864.0,13,3,15000.0,0,11.01,0.27,8.0,639,0,1
27.0,1,1,87230.0,6,3,10000.0,3,10.95,0.11,9.0,679,1,0
23.0,1,3,84868.0,3,3,10000.0,0,9.63,0.12,3.0,553,1,0
23.0,1,1,87097.0,3,0,19000.0,1,11.01,0.22,2.0,705,0,1
28.0,1,0,44606.0,4,2,7000.0,4,11.11,0.16,9.0,646,1,0
22.0,0,1,39629.0,2,3,2000.0,1,12.53,0.05,2.0,655,0,1
25.0,0,4,53259.0,4,0,9000.0,0,15.62,0.17,3.0,685,0,1
27.0,0,4,41929.0,4,3,6000.0,3,8.9,0.14,9.0,687,0,0
27.0,1,1,40435.0,2,3,9774.0,5,12.86,0.24,6.0,644,0,1
24.0,0,0,109221.0,3,0,15000.0,3,9.99,0.14,4.0,667,0,0
24.0,0,0,41770.0,5,3,10000.0,1,10.08,0.24,2.0,596,0,1
28.0,1,0,61668.0,3,3,18500.0,5,16.02,0.3,6.0,608,0,1
24.0,0,3,37892.0,5,3,6906.0,1,14.62,0.18,4.0,528,0,1
30.0,0,3,118589.0,7,3,8525.0,4,10.78,0.07,9.0,654,0,1
30.0,1,3,27453.0,8,3,7500.0,3,10.37,0.27,9.0,606,0,1
23.0,1,1,41481.0,0,3,12000.0,5,13.11,0.29,4.0,646,0,1
35.0,1,4,73299.0,14,0,9000.0,2,12.42,0.12,7.0,596,1,0
23.0,0,0,42258.0,0,0,5500.0,3,7.49,0.13,4.0,676,1,0
25.0,1,1,36939.0,3,3,10625.0,0,6.99,0.29,4.0,666,0,1
25.0,1,1,104233.0,3,0,16000.0,2,15.85,0.15,3.0,602,1,0
26.0,1,1,91063.0,1,0,5000.0,1,7.66,0.05,2.0,662,1,0
34.0,1,3,19575.0,10,2,3800.0,5,7.49,0.19,9.0,595,0,1
22.0,0,3,31405.0,3,3,8500.0,3,13.22,0.27,2.0,563,0,1
28.0,1,0,61059.0,4,0,6250.0,4,12.0,0.1,6.0,681,1,0
21.0,1,1,20259.0,0,3,1000.0,5,15.65,0.05,3.0,604,0,1
29.0,0,0,77736.0,9,3,15000.0,1,15.27,0.19,6.0,658,0,1
21.0,1,3,15286.0,0,3,3000.0,5,7.88,0.2,3.0,566,0,1
28.0,1,1,65952.0,3,0,9250.0,1,11.36,0.14,10.0,678,0,0
29.0,0,0,52751.0,8,3,4000.0,1,11.74,0.08,8.0,698,0,0
32.0,0,3,23838.0,8,3,5000.0,1,9.99,0.21,9.0,604,0,1
25.0,1,0,75644.0,2,0,10000.0,0,7.88,0.13,3.0,637,1,0
32.0,0,0,82764.0,10,3,5000.0,5,15.7,0.06,7.0,610,1,0
37.0,0,0,58570.0,14,3,2500.0,4,9.62,0.04,12.0,671,1,0
23.0,1,0,58445.0,1,3,16000.0,1,10.0,0.27,4.0,569,0,1
30.0,1,0,59217.0,11,3,15000.0,5,10.75,0.25,9.0,669,0,1
22.0,1,3,58543.0,0,0,12000.0,1,16.0,0.2,4.0,571,0,1
24.0,1,1,48776.0,3,0,8000.0,5,11.01,0.16,4.0,613,1,0
37.0,1,3,16000.0,16,3,4000.0,5,9.99,0.25,13.0,724,0,1
22.0,0,1,34679.0,3,3,3200.0,1,10.59,0.09,2.0,639,0,0
27.0,1,1,85012.0,2,0,8000.0,5,16.0,0.09,10.0,579,1,0
30.0,0,3,37818.0,9,3,11200.0,3,11.99,0.3,8.0,700,0,1
22.0,1,3,55085.0,2,3,3000.0,4,11.99,0.05,4.0,592,1,0
27.0,0,1,22496.0,6,2,5000.0,1,7.9,0.22,9.0,653,0,1
35.0,0,4,75225.0,15,0,10000.0,0,15.33,0.13,10.0,591,0,1
30.0,0,0,94414.0,9,3,15000.0,0,14.96,0.16,9.0,691,0,1
21.0,1,0,43051.0,0,0,1500.0,1,9.63,0.03,2.0,681,0,0
25.0,1,3,60982.0,6,3,7056.0,3,16.13,0.12,3.0,676,0,1
28.0,0,0,35420.0,1,3,7976.0,3,13.25,0.23,9.0,676,0,1
34.0,0,0,44083.0,10,3,6000.0,5,11.01,0.14,10.0,632,0,1
35.0,1,1,23977.0,12,3,3500.0,3,9.28,0.15,6.0,614,0,1
32.0,1,1,44314.0,8,3,4800.0,5,11.86,0.11,12.0,554,1,0
30.0,1,1,39761.0,4,3,11000.0,0,7.24,0.28,8.0,574,0,1
29.0,1,1,72049.0,7,0,18000.0,0,15.65,0.25,8.0,560,0,1
21.0,0,1,85014.0,0,3,4000.0,1,7.9,0.05,2.0,674,0,0
25.0,0,3,53873.0,5,0,6376.0,1,10.99,0.12,3.0,630,1,0
24.0,1,4,65771.0,3,3,2400.0,3,13.49,0.04,4.0,656,0,1
23.0,0,3,67158.0,0,3,4000.0,3,9.81,0.06,2.0,619,0,0
22.0,1,0,21205.0,0,0,4750.0,2,13.85,0.22,2.0,658,0,1
37.0,1,3,66139.0,14,0,3500.0,1,16.89,0.05,13.0,693,0,1
21.0,1,0,46706.0,1,3,5000.0,4,10.59,0.11,4.0,561,1,0
23.0,1,1,37020.0,4,3,7500.0,0,11.01,0.2,4.0,688,0,0
25.0,0,4,41479.0,1,0,2000.0,3,7.66,0.05,4.0,703,0,1
25.0,0,0,29771.0,3,2,7000.0,1,10.07,0.24,3.0,664,0,0
26.0,0,4,56657.0,2,0,15000.0,5,12.21,0.26,3.0,657,1,0
25.0,0,4,28273.0,4,3,4125.0,1,14.54,0.15,2.0,705,1,0
24.0,0,0,111138.0,0,0,15740.0,3,16.03,0.14,3.0,628,0,1
24.0,1,1,55080.0,1,3,12000.0,0,10.99,0.22,3.0,594,1,0
21.0,1,1,20042.0,0,3,1200.0,1,7.49,0.06,3.0,659,1,0
21.0,1,1,92076.0,1,0,14000.0,3,12.69,0.15,3.0,649,1,0
28.0,1,4,74057.0,6,0,14000.0,0,15.62,0.19,10.0,611,0,1
23.0,0,0,90475.0,0,3,10000.0,4,11.86,0.11,4.0,592,1,0
29.0,1,4,49278.0,6,1,15000.0,0,16.63,0.3,10.0,537,0,1
23.0,1,0,76046.0,0,3,16000.0,0,14.54,0.21,2.0,560,0,1
25.0,1,4,66641.0,0,0,14000.0,1,15.68,0.21,4.0,667,0,0
27.0,1,0,58524.0,6,0,6000.0,4,13.49,0.1,7.0,655,1,0
27.0,0,3,72596.0,5,0,6000.0,3,13.35,0.08,8.0,652,1,0
22.0,1,4,93070.0,0,3,20000.0,1,13.79,0.21,4.0,662,0,1
24.0,0,3,112528.0,0,3,2100.0,2,9.91,0.02,2.0,646,0,1
24.0,0,4,64224.0,3,3,9000.0,0,7.49,0.14,4.0,653,1,0
33.0,1,1,55399.0,13,0,7000.0,5,8.0,0.13,7.0,688,0,0
34.0,1,0,54305.0,14,3,4500.0,1,16.02,0.08,9.0,660,0,1
32.0,1,0,65756.0,5,3,6000.0,2,15.95,0.09,7.0,540,0,1
26.0,0,1,49812.0,2,0,10000.0,4,13.48,0.2,3.0,677,1,0
30.0,0,3,38430.0,8,3,5000.0,1,9.0,0.13,7.0,681,0,1
22.0,0,3,42555.0,0,3,1200.0,3,19.29,0.03,4.0,636,0,1
37.0,1,0,19183.0,16,2,5000.0,5,7.74,0.26,13.0,686,0,1
25.0,0,3,22393.0,1,3,4500.0,4,13.99,0.2,2.0,649,0,1
35.0,0,0,53919.0,14,3,5000.0,4,16.95,0.09,9.0,665,0,1
35.0,1,0,45528.0,14,3,14000.0,0,7.88,0.31,8.0,656,0,1
27.0,0,3,33790.0,4,3,4800.0,3,7.14,0.14,10.0,605,1,0
23.0,1,4,80465.0,0,3,11785.0,2,16.72,0.15,3.0,588,0,1
26.0,1,0,52889.0,4,0,2500.0,2,9.88,0.05,4.0,673,0,0
21.0,0,0,67833.0,0,3,19400.0,5,13.49,0.29,2.0,555,0,1
21.0,0,3,15285.0,0,0,3250.0,0,15.68,0.21,2.0,707,0,1
27.0,1,0,15286.0,6,3,725.0,0,7.37,0.05,6.0,631,0,0
23.0,0,4,72869.0,0,3,9800.0,1,13.49,0.13,2.0,707,0,0
31.0,1,1,51792.0,11,3,5000.0,3,11.86,0.1,9.0,688,1,0
29.0,1,1,65919.0,3,3,15000.0,2,11.27,0.23,5.0,661,0,1
24.0,1,1,35542.0,0,3,6000.0,5,15.62,0.17,3.0,672,0,1
30.0,1,3,30937.0,10,3,5000.0,2,9.91,0.16,7.0,668,0,1
25.0,1,3,41647.0,4,0,3000.0,2,10.51,0.07,3.0,642,0,1
26.0,1,1,79017.0,4,2,3000.0,3,11.01,0.04,4.0,618,1,0
21.0,1,3,33472.0,0,0,2000.0,1,6.99,0.06,3.0,604,0,1
26.0,1,4,46759.0,5,3,3200.0,5,13.49,0.07,2.0,642,1,0
25.0,1,3,47700.0,4,3,7600.0,3,12.84,0.16,3.0,577,0,1
29.0,1,2,22369.0,7,3,5375.0,2,12.69,0.24,9.0,499,0,1
23.0,1,1,28286.0,0,3,1775.0,0,6.99,0.06,2.0,583,1,0
24.0,1,1,60914.0,2,3,5000.0,0,10.33,0.08,2.0,616,1,0
23.0,1,0,54964.0,3,3,8650.0,3,14.27,0.16,3.0,716,1,0
28.0,1,4,72909.0,7,0,3000.0,3,12.53,0.04,10.0,604,1,0
23.0,0,0,114949.0,1,0,15000.0,2,17.03,0.13,2.0,671,0,1
22.0,1,1,49073.0,0,3,3600.0,3,5.98,0.07,4.0,653,0,0
23.0,1,1,35859.0,0,3,10000.0,1,10.27,0.28,4.0,557,0,1
21.0,1,1,35643.0,0,3,8000.0,3,8.9,0.22,3.0,625,1,0
24.0,1,0,145336.0,2,3,6000.0,4,10.99,0.04,3.0,602,0,0
23.0,0,1,57593.0,2,3,17000.0,0,9.99,0.3,4.0,592,0,1
37.0,1,3,109043.0,11,3,12000.0,4,7.51,0.11,13.0,674,1,0
24.0,0,3,18022.0,0,3,4050.0,3,6.91,0.22,4.0,638,0,1
25.0,1,4,27892.0,4,3,7200.0,5,5.79,0.26,2.0,656,0,1
27.0,1,3,71714.0,6,0,4000.0,3,5.42,0.06,6.0,643,0,1
24.0,0,3,105683.0,2,0,10000.0,1,7.19,0.09,4.0,636,0,0
23.0,1,3,54160.0,1,3,5439.0,4,12.63,0.1,3.0,674,0,1
21.0,0,0,59775.0,0,3,6000.0,4,15.34,0.1,4.0,650,0,1
24.0,0,1,163051.0,3,0,10000.0,2,11.01,0.06,3.0,680,0,0
32.0,0,1,38947.0,11,2,4000.0,5,10.78,0.1,5.0,647,1,0
25.0,0,3,76499.0,2,0,11600.0,0,11.01,0.15,4.0,652,1,0
25.0,0,3,103597.0,2,0,5000.0,0,11.14,0.05,3.0,611,0,1
32.0,1,0,55160.0,8,3,15000.0,4,12.18,0.27,6.0,647,0,1
23.0,1,1,65599.0,2,0,7000.0,3,9.7,0.11,4.0,718,1,0
25.0,0,3,23962.0,0,3,5000.0,3,10.99,0.21,2.0,655,0,1
23.0,1,0,48327.0,3,0,3250.0,4,11.01,0.07,4.0,613,0,1
28.0,0,1,84705.0,6,3,2400.0,2,10.65,0.03,7.0,544,1,0
28.0,1,4,62082.0,3,3,16000.0,1,16.32,0.26,9.0,536,0,1
25.0,1,0,93100.0,1,0,6000.0,0,7.48,0.06,4.0,660,1,0
30.0,0,1,121611.0,6,3,20000.0,0,17.9,0.16,7.0,549,0,1
23.0,0,3,66905.0,0,3,10000.0,4,10.59,0.15,4.0,592,1,0
25.0,0,0,69704.0,1,2,12000.0,3,10.59,0.17,3.0,567,0,0
30.0,1,0,116206.0,6,0,17000.0,2,10.62,0.15,10.0,612,1,0
24.0,0,4,35676.0,4,3,8000.0,3,15.65,0.22,2.0,655,1,0
25.0,0,0,41938.0,3,3,10000.0,1,12.66,0.24,2.0,688,0,1
22.0,0,4,44104.0,0,0,2000.0,4,11.01,0.05,4.0,662,1,0
32.0,1,1,44035.0,8,0,7000.0,0,7.58,0.16,5.0,678,0,1
31.0,0,3,12922.0,10,3,2650.0,0,7.4,0.21,9.0,584,0,1
24.0,1,3,77999.0,3,0,14500.0,4,5.42,0.19,2.0,659,0,1
25.0,0,1,33366.0,1,1,8000.0,3,15.05,0.24,2.0,579,0,1
24.0,1,1,96739.0,1,2,2200.0,1,13.49,0.02,4.0,626,0,0
27.0,0,1,68086.0,1,3,10000.0,0,12.34,0.15,5.0,593,0,1
33.0,0,0,54930.0,9,3,10000.0,1,11.01,0.18,6.0,608,0,1
23.0,1,1,57630.0,1,3,16500.0,5,10.62,0.29,3.0,615,0,1
23.0,1,0,52976.0,2,3,10400.0,4,13.49,0.2,4.0,666,1,0
21.0,1,0,16555.0,0,3,1875.0,0,6.99,0.11,3.0,630,1,0
23.0,0,0,124538.0,0,0,15492.0,0,10.02,0.12,4.0,624,0,1
29.0,1,1,67103.0,7,0,5000.0,5,12.73,0.07,7.0,658,0,1
22.0,0,1,39854.0,4,0,6250.0,2,7.51,0.16,4.0,652,0,1
29.0,1,1,15212.0,9,2,4500.0,2,11.14,0.3,6.0,611,0,1
36.0,1,3,64453.0,12,3,12000.0,0,11.22,0.19,7.0,584,1,0
23.0,0,0,41719.0,2,3,6000.0,0,14.09,0.14,4.0,562,0,1
34.0,1,0,102017.0,13,0,2400.0,1,7.49,0.02,6.0,644,0,0
29.0,1,4,34123.0,6,3,8577.0,1,19.36,0.25,9.0,696,0,1
25.0,0,0,112616.0,4,0,12000.0,5,6.62,0.11,2.0,633,1,0
24.0,1,0,69536.0,3,3,14400.0,3,7.49,0.21,4.0,625,1,0
24.0,1,0,44415.0,0,3,2817.0,3,10.08,0.06,4.0,579,0,1
33.0,1,4,138903.0,13,0,7450.0,4,11.71,0.05,5.0,737,1,0
27.0,1,4,28867.0,4,3,7000.0,1,15.7,0.24,5.0,565,0,1
29.0,0,0,39298.0,8,3,6400.0,1,14.96,0.16,5.0,632,0,1
28.0,1,0,83977.0,6,0,15000.0,1,6.54,0.18,5.0,654,0,1
21.0,1,1,84088.0,0,3,12000.0,0,7.88,0.14,4.0,621,1,0
31.0,1,0,65572.0,8,0,3728.0,1,8.49,0.06,7.0,649,1,0
24.0,0,0,90560.0,2,0,3000.0,2,11.01,0.03,3.0,622,1,0
26.0,0,0,71556.0,3,1,12000.0,3,12.57,0.17,4.0,632,0,1
20.0,1,1,78039.0,0,3,16000.0,5,15.31,0.21,4.0,671,0,1
33.0,0,0,60947.0,7,0,10000.0,0,16.89,0.16,7.0,668,0,1
24.0,1,3,133125.0,1,0,6000.0,1,8.59,0.05,3.0,616,1,0
34.0,1,1,88533.0,12,0,7500.0,4,15.66,0.08,6.0,621,0,1
23.0,0,0,35653.0,1,3,8000.0,5,18.3,0.22,2.0,602,0,1
30.0,1,0,150763.0,8,3,3323.0,1,9.49,0.02,8.0,592,1,0
22.0,1,4,77509.0,0,3,6600.0,3,8.9,0.09,3.0,572,0,0
24.0,1,0,87678.0,5,0,17915.0,0,15.8,0.2,4.0,530,0,1
22.0,0,3,21470.0,0,3,4000.0,0,14.27,0.19,4.0,597,0,1
22.0,0,0,48614.0,0,3,10000.0,1,9.99,0.21,2.0,545,1,0
22.0,1,3,16218.0,1,0,2000.0,4,5.42,0.12,4.0,614,0,1
33.0,0,0,52223.0,11,3,9000.0,5,10.37,0.17,5.0,665,0,0
30.0,1,1,130779.0,10,3,7000.0,1,14.42,0.05,8.0,592,0,1
22.0,0,0,61193.0,0,3,13350.0,0,14.59,0.22,2.0,586,0,1
26.0,1,0,54004.0,1,3,10000.0,4,15.46,0.19,3.0,664,0,1
30.0,1,4,52835.0,7,3,14400.0,0,6.99,0.27,10.0,645,0,1
31.0,1,1,62152.0,6,3,6625.0,1,10.38,0.11,10.0,685,1,0
35.0,0,1,123121.0,12,3,20000.0,0,13.85,0.16,5.0,586,0,0
26.0,0,0,94975.0,1,3,11200.0,5,11.71,0.12,3.0,628,0,0
33.0,1,3,30070.0,8,3,2000.0,1,14.35,0.07,7.0,625,1,0
23.0,1,4,67301.0,2,0,4000.0,1,10.08,0.06,4.0,677,1,0
29.0,0,3,142831.0,6,0,3500.0,5,13.49,0.02,6.0,552,0,0
25.0,1,3,38461.0,1,0,4750.0,1,11.01,0.12,2.0,666,0,1
30.0,0,3,66782.0,5,3,3600.0,0,9.62,0.05,7.0,600,1,0
23.0,0,0,65679.0,0,3,6000.0,2,16.45,0.09,2.0,677,0,1
21.0,1,1,45508.0,0,3,4200.0,3,9.32,0.09,3.0,648,0,0
25.0,0,1,57589.0,3,3,6000.0,5,7.6,0.1,3.0,571,1,0
30.0,0,3,87596.0,8,0,14000.0,3,6.99,0.16,9.0,647,0,0
24.0,0,3,97286.0,1,2,2425.0,2,15.27,0.02,4.0,606,1,0
24.0,1,3,68390.0,3,3,10000.0,3,9.18,0.15,3.0,693,0,0
35.0,1,3,45958.0,11,0,6359.0,4,10.06,0.14,11.0,578,1,0
23.0,1,1,32088.0,0,3,3525.0,3,6.62,0.11,4.0,632,1,0
22.0,1,1,82832.0,0,0,16231.0,0,11.2,0.2,3.0,613,1,0
25.0,0,3,83400.0,5,3,12000.0,1,13.16,0.14,2.0,621,0,1
37.0,1,3,37670.0,14,3,3600.0,5,7.65,0.1,12.0,623,1,0
22.0,1,4,34720.0,0,3,1000.0,2,16.29,0.03,3.0,599,0,1
27.0,0,4,79039.0,5,0,5000.0,3,13.99,0.06,9.0,680,0,0
24.0,0,1,26987.0,2,3,2600.0,1,19.29,0.1,4.0,713,0,1
24.0,0,1,23667.0,3,2,7400.0,3,13.85,0.31,2.0,662,0,1
26.0,0,3,139238.0,4,0,5330.0,5,10.68,0.04,3.0,621,0,1
23.0,1,4,55770.0,0,3,4250.0,3,11.01,0.08,2.0,583,1,0
24.0,0,4,47453.0,2,3,1500.0,1,8.49,0.03,3.0,607,0,1
28.0,1,4,84809.0,5,0,8000.0,2,12.88,0.09,8.0,664,1,0
23.0,1,1,72789.0,0,0,8000.0,1,7.95,0.11,4.0,623,1,0
31.0,0,4,88601.0,12,0,18000.0,0,17.39,0.2,10.0,681,0,1
29.0,0,3,50825.0,8,3,4500.0,1,11.01,0.09,6.0,543,1,0
27.0,1,1,15856.0,7,3,3250.0,5,10.36,0.2,9.0,658,0,1
38.0,1,3,53790.0,16,0,8000.0,3,9.8,0.15,12.0,590,1,0
25.0,0,1,138917.0,3,3,10000.0,3,7.29,0.07,4.0,698,0,0
29.0,0,1,63397.0,4,3,11000.0,2,15.62,0.17,10.0,710,0,1
30.0,1,1,37988.0,8,3,4800.0,3,13.43,0.13,5.0,618,1,0
33.0,1,3,43948.0,10,0,5000.0,5,8.49,0.11,9.0,662,1,0
22.0,1,3,35836.0,0,3,6250.0,4,16.07,0.17,3.0,645,0,1
35.0,1,1,82080.0,12,3,10000.0,3,10.65,0.12,7.0,654,1,0
26.0,0,0,79163.0,3,3,21000.0,0,14.09,0.27,3.0,627,0,1
26.0,1,1,69267.0,4,3,11500.0,2,7.51,0.17,3.0,717,1,0
25.0,1,1,26737.0,1,2,8500.0,5,9.28,0.32,4.0,669,1,0
28.0,0,1,111537.0,7,0,7750.0,4,14.22,0.07,6.0,691,0,1
22.0,0,4,49213.0,0,3,6200.0,1,12.69,0.13,3.0,647,1,0
28.0,1,3,66109.0,9,3,10210.0,3,15.88,0.15,9.0,653,0,1
31.0,0,0,75451.0,7,3,15000.0,1,9.13,0.2,7.0,655,1,0
25.0,0,3,70087.0,2,3,6000.0,1,11.19,0.09,3.0,658,0,1
23.0,1,3,64829.0,0,3,17500.0,5,6.54,0.27,2.0,606,0,1
35.0,0,1,121071.0,11,0,10000.0,4,6.62,0.08,8.0,625,0,0
21.0,0,4,17716.0,0,3,2000.0,3,11.01,0.11,4.0,539,1,0
33.0,1,1,51530.0,9,2,5000.0,5,10.59,0.1,6.0,677,0,0
33.0,1,3,30891.0,10,0,3000.0,0,12.53,0.1,6.0,663,1,0
23.0,1,1,87363.0,3,0,5975.0,3,11.01,0.07,3.0,689,1,0
25.0,0,1,37246.0,1,3,10000.0,3,7.51,0.27,2.0,636,0,1
35.0,0,1,73143.0,13,3,21725.0,5,15.62,0.3,10.0,576,0,1
23.0,0,3,91120.0,4,3,15000.0,3,11.01,0.16,3.0,673,1,0
30.0,1,0,44797.0,4,3,12000.0,3,10.65,0.27,9.0,697,0,1
27.0,0,1,66035.0,4,3,10000.0,0,15.95,0.15,9.0,697,0,1
32.0,1,2,44246.0,7,3,12200.0,3,10.25,0.28,6.0,704,0,1
24.0,1,0,48736.0,0,3,10000.0,4,11.99,0.21,4.0,664,0,0
29.0,0,4,60991.0,6,0,13650.0,3,10.99,0.22,9.0,626,1,0
21.0,0,4,31155.0,0,2,6500.0,3,11.34,0.21,4.0,610,1,0
35.0,0,2,24155.0,12,3,3676.0,5,8.49,0.15,7.0,728,0,1
23.0,1,1,51619.0,0,3,4500.0,0,6.67,0.09,4.0,653,0,0
30.0,0,0,36964.0,7,3,1000.0,3,11.01,0.03,10.0,630,0,1
23.0,0,0,24038.0,0,3,6233.0,2,8.22,0.26,3.0,667,0,1
22.0,0,3,85076.0,1,0,16000.0,1,16.32,0.19,2.0,678,0,0
24.0,0,4,144292.0,6,2,3500.0,2,12.18,0.02,2.0,678,1,0
22.0,1,1,86113.0,0,3,15000.0,3,16.77,0.17,2.0,673,0,1
25.0,0,3,91379.0,0,3,6063.0,2,14.41,0.07,4.0,641,0,1
24.0,0,1,111373.0,2,2,10000.0,3,19.29,0.09,2.0,651,0,1
32.0,1,3,29634.0,8,3,3500.0,3,12.99,0.12,5.0,645,0,0
34.0,1,3,32818.0,13,2,4400.0,3,10.59,0.13,8.0,676,0,0
22.0,0,0,55158.0,0,2,4750.0,1,6.39,0.09,4.0,628,1,0
28.0,1,4,53908.0,5,3,10000.0,3,13.48,0.19,8.0,713,0,1
26.0,1,0,70820.0,2,0,6000.0,5,10.25,0.08,2.0,649,0,0
31.0,0,2,61271.0,10,0,12000.0,0,7.88,0.2,6.0,580,1,0
24.0,0,0,49006.0,6,3,1000.0,3,10.99,0.02,3.0,655,1,0
25.0,0,1,50020.0,2,3,5000.0,3,11.71,0.1,2.0,695,0,0
22.0,1,1,35572.0,0,3,9000.0,3,10.99,0.25,2.0,709,0,1
24.0,1,0,61090.0,2,3,8000.0,4,15.96,0.13,3.0,572,1,0
29.0,1,4,76121.0,7,0,6000.0,3,5.95,0.08,8.0,691,0,0
